Name,Album,Artist,Popular_date,Release_date,Length,Popularity,Danceability,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time_signature
Last Friday Night (T.G.I.F.),Teenage Dream,Katy Perry,2011,2010-01-01,230733,67,0.652,0.00125,0.652,0.812,3.01E-05,0.667,-3.797,0.0409,126.023,4
Just the Way You Are,Doo-Wops & Hooligans,Bruno Mars,2011,2010-10-05,220733,81,0.637,0.0151,0.637,0.843,0.0,0.0876,-5.413,0.0432,109.012,4
Tonight (I'm Fuckin' You),Tonight (I'm Fuckin' You),Enrique Iglesias,2011,2010-01-01,231653,56,0.666,0.0277,0.666,0.877,1.15E-05,0.142,-4.657,0.0446,125.989,4
Raise Your Glass,Raise Your Glass,P!nk,2011,2010-10-06,203333,5,0.7,0.00629,0.7,0.695,0.0,0.0319,-4.973,0.0897,122.028,4
Born This Way,Born This Way (Special Edition),Lady Gaga,2011,2011-01-01,260253,67,0.587,0.00327,0.587,0.828,0.0,0.331,-5.108,0.161,123.907,4
F**kin' Perfect,Greatest Hits...So Far!!!,P!nk,2011,2010-11-12,213586,0,0.575,0.0383,0.575,0.648,0.0,0.364,-4.747,0.0333,92.021,4
What's My Name?,Loud,Rihanna,2011,2010-11-16,263173,56,0.69,0.229,0.69,0.786,0.0,0.0797,-2.959,0.0692,100.049,4
Somebody That I Used To Know,Making Mirrors,Gotye,2012,2011-01-01,244973,75,0.864,0.591,0.864,0.495,0.000133,0.0992,-7.036,0.037,129.062,4
Call Me Maybe,Kiss (Deluxe),Carly Rae Jepsen,2012,2012-01-01,193400,69,0.783,0.0114,0.783,0.58,2.28E-06,0.108,-6.548,0.0408,120.021,4
We Are Young (feat. Janelle Monáe),Some Nights,fun.,2012,2012-02-21,250626,73,0.378,0.02,0.378,0.638,7.66E-05,0.0849,-5.576,0.075,184.086,4
Payphone,Overexposed,Maroon 5,2012,2012-01-01,231386,74,0.739,0.0136,0.739,0.756,0.0,0.37,-4.828,0.0394,110.028,4
Lights - Single Version,Lights,Ellie Goulding,2012,2010,211800,61,0.683,0.0283,0.683,0.789,0.0492,0.112,-6.132,0.0353,120.013,4
Glad You Came,The Wanted (Special Edition),The Wanted,2012,2012-01-01,198186,68,0.61,0.056,0.61,0.841,9.85E-06,0.118,-4.579,0.0692,126.889,4
Stronger (What Doesn't Kill You),Stronger (Deluxe Version),Kelly Clarkson,2012,2011-10-24,221946,66,0.562,0.046,0.562,0.939,0.0,0.112,-4.282,0.0475,116.044,4
We Found Love,Talk That Talk,Rihanna,2012,2011-11-19,215226,72,0.735,0.025,0.735,0.766,0.00138,0.108,-4.485,0.0383,127.985,4
Starships,Pink Friday ... Roman Reloaded (Deluxe),Nicki Minaj,2012,2012-01-01,210626,64,0.747,0.135,0.747,0.716,0.0,0.251,-2.457,0.0751,125.006,4
What Makes You Beautiful,Up All Night,One Direction,2012,2012-05-25,198053,17,0.729,0.00761,0.729,0.771,0.0,0.087,-2.451,0.0725,125.011,4
Wild Ones (feat. Sia),Wild Ones,Flo Rida,2012,2012-06-22,232946,76,0.608,0.0991,0.608,0.86,0.0,0.262,-5.324,0.0554,127.075,4
Set Fire to the Rain,21,Adele,2012,2011-01-19,241693,76,0.61,0.00382,0.61,0.683,1.79E-06,0.125,-3.879,0.0253,108.003,4
Sexy And I Know It,Sorry For Party Rocking (Deluxe Version),LMFAO,2012,2011-01-01,199480,62,0.707,0.1,0.707,0.861,0.0,0.191,-4.225,0.316,130.021,4
Some Nights,Some Nights,fun.,2012,2012-02-21,277040,70,0.672,0.0178,0.672,0.738,6.75E-05,0.0927,-7.045,0.0506,107.938,4
Wide Awake,Katy Perry - Teenage Dream: The Complete Confection,Katy Perry,2012,2012-03-12,220946,68,0.514,0.0749,0.514,0.683,2.64E-06,0.392,-5.099,0.0367,159.814,4
Good Feeling,Wild Ones,Flo Rida,2012,2012-06-22,248133,74,0.706,0.0588,0.706,0.89,0.00286,0.306,-4.444,0.0688,128.011,4
Whistle,Wild Ones,Flo Rida,2012,2012-06-22,224653,77,0.747,0.0208,0.747,0.937,0.0,0.29,-5.746,0.0453,103.976,4
One More Night,Overexposed (Deluxe),Maroon 5,2012,2012-01-01,219466,66,0.718,0.0444,0.718,0.82,0.0,0.0846,-3.453,0.0323,92.998,4
Drive By,California 37,Train,2012,2012-04-17,195973,75,0.765,0.00107,0.765,0.837,1.06E-05,0.0801,-3.113,0.032,122.028,4
The Motto,The Motto (Explicit Version),Drake,2012,2012-01-01,181400,0,0.774,0.000146,0.774,0.431,1.99E-05,0.112,-8.407,0.346,201.843,4
Thrift Shop (feat. Wanz),The Heist,Macklemore & Ryan Lewis,2013,2012-10-10,235613,70,0.781,0.0619,0.781,0.526,0.0,0.0457,-6.985,0.293,94.992,4
Blurred Lines,Blurred Lines (Deluxe),Robin Thicke,2013,2013-01-01,263826,74,0.853,0.00334,0.853,0.599,7.93E-06,0.0759,-4.756,0.0411,119.993,4
Radioactive,Night Visions,Imagine Dragons,2013,2012-09-04,186813,72,0.448,0.106,0.448,0.784,0.000108,0.668,-3.686,0.0627,136.245,4
Harlem Shake,Harlem Shake,Baauer,2013,2013-02-12,196664,58,0.452,0.0111,0.452,0.794,0.00182,0.416,-5.151,0.0483,137.825,4
Can't Hold Us - feat. Ray Dalton,The Heist,Macklemore & Ryan Lewis,2013,2012-10-09,258342,83,0.641,0.0291,0.641,0.922,0.0,0.0862,-4.457,0.0786,146.078,4
Mirrors - Radio Edit,Mirrors (Radio Edit),Justin Timberlake,2013,2013-02-11,277306,68,0.578,0.144,0.578,0.6,0.0,0.426,-5.7,0.0455,76.999,4
Just Give Me a Reason (feat. Nate Ruess),The Truth About Love,P!nk,2013,2012-09-14,242733,1,0.778,0.346,0.778,0.547,0.000302,0.132,-7.273,0.0489,95.002,4
When I Was Your Man,Unorthodox Jukebox,Bruno Mars,2013,2012-12-07,213826,83,0.612,0.932,0.612,0.28,0.0,0.088,-8.648,0.0434,72.795,4
Cruise - Remix,Here's To The Good Times...This Is How We Roll,Florida Georgia Line,2013,2013-01-01,208786,55,0.525,0.0156,0.525,0.915,0.0,0.66,-4.351,0.0789,149.042,4
Roar,PRISM (Deluxe),Katy Perry,2013,2013-10-18,223546,75,0.554,0.00487,0.554,0.772,6.6E-06,0.354,-4.821,0.0418,179.984,4
Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,2013,2012-12-07,233478,82,0.726,0.049,0.726,0.698,0.0,0.309,-4.165,0.0431,143.994,4
Ho Hey,The Lumineers,The Lumineers,2013,2012-04-03,163133,71,0.685,0.794,0.685,0.466,2.06E-06,0.0915,-9.074,0.0304,79.936,4
Stay,Unapologetic (Deluxe),Rihanna,2013,2012-12-11,240706,67,0.621,0.945,0.621,0.31,6.12E-05,0.117,-10.164,0.0283,111.893,4
Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],Daft Punk,2013,2013-04-19,248413,77,0.794,0.0426,0.794,0.811,1.07E-06,0.101,-8.966,0.038,116.047,4
Royals,Pure Heroine,Lorde,2013,2013-09-27,190185,76,0.674,0.121,0.674,0.428,0.0,0.132,-9.504,0.122,84.878,4
I Knew You Were Trouble.,Red,Taylor Swift,2013,2012-10-22,217973,66,0.622,0.00454,0.622,0.469,2.25E-06,0.0398,-6.798,0.0363,77.019,4
We Can't Stop,Bangerz (Deluxe Version),Miley Cyrus,2013,2013-10-04,231240,79,0.613,0.00882,0.613,0.622,0.0,0.37,-5.794,0.0334,80.003,4
Wrecking Ball,Bangerz (Deluxe Version),Miley Cyrus,2013,2013-10-04,221360,77,0.53,0.407,0.53,0.422,0.0,0.107,-6.262,0.0342,119.964,4
Wake Me Up,TRUE,Avicii,2013,2013-09-13,247426,55,0.532,0.0038,0.532,0.783,0.0012,0.161,-5.697,0.0523,124.08,4
Suit & Tie,The 20/20 Experience,Justin Timberlake,2013,2013-03-15,326280,0,0.795,0.103,0.795,0.596,0.0,0.164,-3.799,0.219,101.985,4
"Happy - From ""Despicable Me 2""",G I R L,Pharrell Williams,2014,2014-03-03,232720,10,0.647,0.219,0.647,0.822,0.0,0.0908,-4.662,0.183,160.019,4
Dark Horse,PRISM (Deluxe),Katy Perry,2014,2013-10-18,215672,75,0.645,0.00314,0.645,0.585,0.0,0.165,-6.122,0.0513,131.931,4
All of Me,Love In The Future (Expanded Edition),John Legend,2014,2013-08-30,269560,86,0.422,0.922,0.422,0.264,0.0,0.132,-7.064,0.0322,119.93,4
Fancy,The New Classic (Deluxe Version),Iggy Azalea,2014,2014-01-01,199938,68,0.912,0.0904,0.912,0.716,0.0,0.0491,-4.141,0.0697,94.981,4
Counting Stars,Native,OneRepublic,2014,2014-01-01,257839,73,0.664,0.0654,0.664,0.705,0.0,0.115,-4.972,0.0382,122.017,4
Talk Dirty (feat. 2 Chainz),Talk Dirty,Jason Derulo,2014,2013-09-10,177685,65,0.76,0.0348,0.76,0.652,0.0,0.307,-7.321,0.232,100.315,4
Rude,Don't Kill the Magic,MAGIC!,2014,2014-06-25,224840,79,0.774,0.0423,0.774,0.756,0.0,0.305,-4.995,0.0389,144.032,4
All About That Bass,Title (Deluxe),Meghan Trainor,2014,2015-01-09,187920,72,0.807,0.0573,0.807,0.887,2.87E-06,0.124,-3.726,0.0503,134.052,4
Problem,My Everything (Deluxe),Ariana Grande,2014,2014-08-25,193920,75,0.66,0.0192,0.66,0.805,8.83E-06,0.159,-5.352,0.153,103.008,4
Stay With Me,In The Lonely Hour,Sam Smith,2014,2014-01-01,172723,0,0.479,0.568,0.479,0.419,0.000217,0.11,-6.517,0.0389,85.014,4
Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),Pitbull,2014,2012,204160,79,0.581,0.0295,0.581,0.963,0.0,0.139,-4.087,0.0981,129.992,4
Pompeii,Bad Blood,Bastille,2014,2013-01-01,214147,71,0.679,0.0755,0.679,0.715,0.0,0.271,-6.383,0.0407,127.435,4
Shake It Off,1989,Taylor Swift,2014,2014-10-27,219200,69,0.648,0.0561,0.648,0.785,0.0,0.148,-5.414,0.165,160.02,4
Am I Wrong,Black Star Elephant,Nico & Vinz,2014,2014,245866,73,0.729,0.175,0.729,0.675,1.58E-06,0.55,-6.003,0.0312,119.968,4
Turn Down for What,Turn Down for What,DJ Snake,2014,2013-12-18,213733,72,0.818,0.00107,0.818,0.799,0.128,0.057,-4.1,0.156,100.014,4
The Monster,The Marshall Mathers LP2,Eminem,2014,2013-11-05,250188,75,0.781,0.0525,0.781,0.853,0.0,0.12,-3.68,0.0715,110.049,4
Say Something,Is There Anybody Out There?,A Great Big World,2014,2014-01-20,229400,77,0.407,0.857,0.407,0.147,2.89E-06,0.0913,-8.822,0.0355,141.284,3
Team,Pure Heroine,Lorde,2014,2013-09-27,193058,75,0.69,0.167,0.69,0.578,0.0,0.305,-7.436,0.0929,99.961,4
Let Her Go,All the Little Lights,Passenger,2014,2012-06-29,252733,2,0.479,0.365,0.479,0.545,0.0,0.0963,-7.346,0.0688,74.897,4
Royals,Pure Heroine,Lorde,2014,2013-09-27,190185,76,0.674,0.121,0.674,0.428,0.0,0.132,-9.504,0.122,84.878,4
Uptown Funk (feat. Bruno Mars),Uptown Special,Mark Ronson,2015,2015-01-12,269666,81,0.856,0.00801,0.856,0.609,8.15E-05,0.0344,-7.223,0.0824,114.988,4
Thinking out Loud,x (Deluxe Edition),Ed Sheeran,2015,2014-06-21,281560,84,0.781,0.474,0.781,0.445,0.0,0.184,-6.061,0.0295,78.998,4
See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,2015,2015-03-10,229525,1,0.689,0.369,0.689,0.481,1.03E-06,0.0649,-7.503,0.0815,80.025,4
Trap Queen,Fetty Wap (Deluxe),Fetty Wap,2015,2015-09-25,222093,74,0.746,0.0244,0.746,0.873,0.0,0.354,-3.803,0.128,148.075,4
Sugar,V,Maroon 5,2015,2014-09-02,235493,80,0.748,0.0591,0.748,0.788,0.0,0.0863,-7.055,0.0334,120.076,4
Shut Up and Dance,TALKING IS HARD,WALK THE MOON,2015,2014-12-02,199080,80,0.578,0.00701,0.578,0.866,0.0,0.257,-3.804,0.0619,128.038,4
Blank Space,1989,Taylor Swift,2015,2014-10-27,231826,71,0.752,0.085,0.752,0.678,1.64E-06,0.13,-5.421,0.0646,96.009,4
Watch Me (Whip / Nae Nae),Watch Me (Whip / Nae Nae),Silentó,2015,2015-05-04,185142,66,0.821,0.247,0.821,0.759,0.0,0.321,-8.541,0.121,140.01,4
"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",Fifty Shades Of Grey (Original Motion Picture Soundtrack),Various Artists,2015,2015-02-10,250973,51,0.667,0.397,0.667,0.342,0.0,0.0945,-5.93,0.0325,119.882,3
The Hills,Beauty Behind The Madness,The Weeknd,2015,2015-08-28,242253,84,0.585,0.0671,0.585,0.564,0.0,0.135,-7.063,0.0515,113.003,4
Cheerleader - Felix Jaehn Remix Radio Edit,Me 4 U,OMI,2015,2015-10-16,180560,64,0.78,0.141,0.78,0.68,1.2E-05,0.138,-6.081,0.0305,118.026,4
Can't Feel My Face,Beauty Behind The Madness,The Weeknd,2015,2015-08-28,213520,79,0.705,0.113,0.705,0.769,0.0,0.105,-5.526,0.0425,107.949,4
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Delirium (Deluxe),Ellie Goulding,2015,2015-11-13,252534,57,0.475,0.247,0.475,0.606,0.0,0.125,-6.646,0.0346,94.994,4
Take Me to Church,Hozier,Hozier,2015,2014-10-07,241693,68,0.575,0.637,0.575,0.664,0.0,0.116,-5.303,0.0481,129.07,4
Bad Blood,Bad Blood,Taylor Swift,2015,2015-05-17,200106,66,0.654,0.0294,0.654,0.655,0.0,0.139,-7.388,0.106,170.16,4
Lean On (feat. MØ & DJ Snake),Peace Is The Mission,Major Lazer,2015,2015-06-01,176561,0,0.723,0.00346,0.723,0.809,0.00123,0.565,-3.081,0.0625,98.007,4
Want to Want Me,Everything Is 4,Jason Derulo,2015,2015-05-29,207719,76,0.775,0.00906,0.775,0.68,0.0,0.109,-5.508,0.0629,114.025,4
Shake It Off,1989,Taylor Swift,2015,2014-10-27,219200,69,0.648,0.0561,0.648,0.785,0.0,0.148,-5.414,0.165,160.02,4
Where Are Ü Now (with Justin Bieber),Skrillex and Diplo present Jack Ü,Jack Ü,2015,2015-02-24,250285,75,0.432,0.041,0.432,0.781,4.21E-06,0.0789,-4.038,0.0567,139.432,4
Fight Song,Wildfire,Rachel Platten,2015,2016-01-01,204013,80,0.564,0.0549,0.564,0.714,0.0,0.155,-4.987,0.129,175.924,4
Love Yourself,Purpose (Deluxe),Justin Bieber,2016,2015-11-13,233720,82,0.609,0.835,0.609,0.378,0.0,0.28,-9.828,0.438,100.418,4
Sorry,Purpose (Deluxe),Justin Bieber,2016,2015-11-13,200786,82,0.654,0.0797,0.654,0.76,0.0,0.299,-3.669,0.045,99.945,4
One Dance,Views,Drake,2016,2016-05-13,173986,65,0.792,0.00776,0.792,0.625,0.00188,0.329,-5.609,0.0536,103.967,4
Work,ANTI,Rihanna,2016,2016-01-28,219320,5,0.725,0.0752,0.725,0.534,0.0,0.0919,-6.238,0.0946,91.974,4
Stressed Out,Blurryface,Twenty One Pilots,2016,2015-05-15,202333,84,0.734,0.0462,0.734,0.637,2.29E-05,0.0602,-5.677,0.141,169.977,4
Panda,New English,Desiigner,2016,2016-06-26,246761,74,0.576,0.028,0.576,0.766,1.68E-06,0.366,-4.943,0.449,144.833,4
Hello,25,Adele,2016,2016-06-24,295493,72,0.481,0.336,0.481,0.451,0.0,0.0872,-6.095,0.0347,157.966,4
Don't Let Me Down,Collage EP,The Chainsmokers,2016,2016-11-04,208666,57,0.534,0.187,0.534,0.868,0.0032,0.148,-5.057,0.205,159.763,4
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",TROLLS (Original Motion Picture Soundtrack),Trolls,2016,2016-09-23,237546,73,0.669,0.0106,0.669,0.832,0.0,0.0968,-5.72,0.0682,113.035,4
Closer,Collage EP,The Chainsmokers,2016,2016-11-04,245506,59,0.738,0.415,0.738,0.541,0.0,0.11,-5.597,0.0303,94.949,4
Cheap Thrills,This Is Acting,Sia,2016,2016-01-29,211666,77,0.628,0.0472,0.628,0.698,0.00143,0.0907,-5.608,0.105,89.976,4
7 Years,Lukas Graham,Lukas Graham,2016,2016-04-01,237300,80,0.765,0.287,0.765,0.473,0.0,0.391,-5.829,0.0514,119.992,4
Needed Me,ANTI,Rihanna,2016,2016-01-28,191600,2,0.671,0.11,0.671,0.314,0.0,0.0825,-8.091,0.244,110.898,4
My House,My House,Flo Rida,2016,2015-04-07,192190,76,0.688,0.0215,0.688,0.702,0.0,0.128,-4.792,0.0499,94.006,4
I Took A Pill In Ibiza - Seeb Remix,"At Night, Alone.",Mike Posner,2016,2016-05-06,197933,71,0.664,0.0353,0.664,0.714,8.42E-06,0.0843,-6.645,0.111,101.969,4
Work from Home (feat. Ty Dolla $ign),7/27 (Deluxe),Fifth Harmony,2016,2016-05-27,214480,78,0.803,0.103,0.803,0.585,3.94E-06,0.0644,-5.861,0.0432,105.017,4
This Is What You Came For (feat. Rihanna),This Is What You Came For (feat. Rihanna),Calvin Harris,2016,2016-04-29,222160,79,0.63,0.199,0.63,0.928,0.124,0.148,-2.787,0.0331,123.963,4
Cake By The Ocean,DNCE,DNCE,2016,2016-11-18,219146,79,0.774,0.152,0.774,0.753,0.0,0.0371,-5.446,0.0517,119.002,4
"Me, Myself & I",When It's Dark Out,G-Eazy,2016,2015-12-04,251466,76,0.756,0.0184,0.756,0.674,0.0,0.158,-6.518,0.0959,111.995,4
Ride,Blurryface,Twenty One Pilots,2016,2015-05-15,214506,81,0.645,0.00835,0.645,0.713,0.0,0.113,-5.355,0.0393,74.989,4
Shape of You,÷ (Deluxe),Ed Sheeran,2017,2017-03-03,233712,85,0.825,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,95.977,4
Despacito - Remix,Despacito Feat. Justin Bieber (Remix),Luis Fonsi,2017,2017-04-17,228826,73,0.653,0.228,0.653,0.816,0.0,0.0967,-4.353,0.167,178.085,4
That's What I Like,24K Magic,Bruno Mars,2017,2016-11-17,206693,81,0.853,0.013,0.853,0.56,0.0,0.0944,-4.961,0.0406,134.066,4
HUMBLE.,DAMN.,Kendrick Lamar,2017,2017-04-14,177000,82,0.908,0.000282,0.908,0.621,5.39E-05,0.0958,-6.638,0.102,150.011,4
Something Just Like This,Memories...Do Not Open,The Chainsmokers,2017,2017-04-07,247160,83,0.617,0.0498,0.617,0.635,1.44E-05,0.164,-6.769,0.0317,103.019,4
Bad and Boujee (feat. Lil Uzi Vert),Culture,Migos,2017,2017-01-27,343150,76,0.927,0.061,0.927,0.665,0.0,0.123,-5.313,0.244,127.076,4
Closer,Closer,The Chainsmokers,2017,2016-07-29,244960,84,0.748,0.414,0.748,0.524,0.0,0.111,-5.599,0.0338,95.01,4
Body Like A Back Road,Body Like A Back Road,Sam Hunt,2017,2017-02-01,165386,74,0.732,0.447,0.732,0.458,0.0,0.136,-7.225,0.0311,98.938,4
Believer,Evolve,Imagine Dragons,2017,2017-06-23,204346,3,0.772,0.0512,0.772,0.78,0.0,0.119,-4.288,0.108,124.988,4
Congratulations,Stoney (Deluxe),Post Malone,2017,2016-12-09,220293,82,0.63,0.215,0.63,0.804,0.0,0.253,-4.183,0.0363,123.146,4
Say You Won't Let Go,Back from the Edge,James Arthur,2017,2016-10-28,211466,86,0.358,0.695,0.358,0.557,0.0,0.0902,-7.398,0.059,85.043,4
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",Grateful,DJ Khaled,2017,2017-06-22,288876,67,0.599,0.0533,0.599,0.667,0.0,0.134,-4.267,0.0367,80.984,4
XO Tour Llif3,Luv Is Rage 2,Lil Uzi Vert,2017,2017-08-25,182706,84,0.732,0.00264,0.732,0.75,0.0,0.109,-6.366,0.231,155.096,4
Mask Off,FUTURE,Future,2017,2017-06-30,204600,80,0.833,0.0102,0.833,0.434,0.0219,0.165,-8.795,0.431,150.062,4
Unforgettable,Jungle Rules,French Montana,2017,2017-07-14,233901,80,0.726,0.0293,0.726,0.769,0.0101,0.104,-5.043,0.123,97.985,4
24K Magic,24K Magic,Bruno Mars,2017,2016-11-17,225983,78,0.818,0.034,0.818,0.803,0.0,0.153,-4.282,0.0797,106.97,4
Stay,Stay,Zedd,2017,2017-02-23,210090,77,0.69,0.253,0.69,0.622,0.0,0.116,-5.025,0.0622,102.04,4
Wild Thoughts (feat. Rihanna & Bryson Tiller),Grateful,DJ Khaled,2017,2017-06-22,204664,65,0.613,0.0287,0.613,0.681,0.0,0.126,-3.089,0.0778,97.621,4
Black Beatles,SremmLife 2 (Deluxe),Rae Sremmurd,2017,2016-08-12,291893,76,0.794,0.142,0.794,0.632,0.0,0.128,-6.163,0.0649,145.926,4
Starboy,Starboy,The Weeknd,2017,2016-11-25,230453,83,0.679,0.141,0.679,0.587,6.35E-06,0.137,-7.015,0.276,186.003,4
God's Plan,Scorpion,Drake,2018,2018-06-29,198973,83,0.754,0.0332,0.754,0.449,8.29E-05,0.552,-9.211,0.109,77.169,4
Perfect,÷ (Deluxe),Ed Sheeran,2018,2017-03-03,263400,87,0.599,0.163,0.599,0.448,0.0,0.106,-6.312,0.0232,95.05,3
Meant to Be (feat. Florida Georgia Line),All Your Fault: Pt. 2,Bebe Rexha,2018,2017-08-11,163870,78,0.643,0.047,0.643,0.783,0.0,0.083,-6.458,0.0856,154.084,4
Havana (feat. Young Thug),Camila,Camila Cabello,2018,2018-01-12,217306,82,0.765,0.184,0.765,0.523,3.56E-05,0.132,-4.333,0.03,104.988,4
rockstar (feat. 21 Savage),beerbongs & bentleys,Post Malone,2018,2018-04-27,218146,86,0.585,0.124,0.585,0.52,7.01E-05,0.131,-6.136,0.0712,159.801,4
Psycho (feat. Ty Dolla $ign),beerbongs & bentleys,Post Malone,2018,2018-04-27,221440,81,0.75,0.546,0.75,0.56,0.0,0.111,-8.094,0.105,140.06,4
I Like It,Invasion of Privacy,Cardi B,2018,2018-04-06,253390,82,0.816,0.099,0.816,0.726,0.0,0.372,-3.998,0.129,136.048,4
The Middle,The Middle,Zedd,2018,2018-01-23,184732,82,0.753,0.171,0.753,0.657,0.0,0.112,-3.061,0.0449,107.01,4
In My Feelings,Scorpion,Drake,2018,2018-06-29,217925,79,0.835,0.0589,0.835,0.626,6E-05,0.396,-5.833,0.125,91.03,4
Girls Like You (feat. Cardi B),Girls Like You (feat. Cardi B),Maroon 5,2018,2018-05-30,235545,76,0.851,0.568,0.851,0.541,0.0,0.13,-6.825,0.0505,124.959,4
Nice For What,Scorpion,Drake,2018,2018-06-29,210746,78,0.585,0.0891,0.585,0.909,9.7E-05,0.119,-6.474,0.0707,93.372,4
Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018,2018-05-23,239835,5,0.511,0.349,0.511,0.566,0.0,0.34,-7.23,0.2,83.903,4
Better Now,beerbongs & bentleys,Post Malone,2018,2018-04-27,231266,84,0.68,0.331,0.68,0.578,0.0,0.135,-5.804,0.04,145.038,4
Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Bruno Mars,2018,2017-12-20,217288,75,0.704,0.0185,0.704,0.859,0.0,0.0215,-4.877,0.0996,105.115,4
Boo'd Up,READY,Ella Mai,2018,2017-02-22,256063,72,0.561,0.0862,0.561,0.779,0.0,0.078,-5.107,0.0531,81.965,4
New Rules,Dua Lipa,Dua Lipa,2018,2017-06-02,209320,53,0.762,0.00261,0.762,0.7,1.56E-05,0.153,-6.021,0.0694,116.073,4
SAD!,?,XXXTENTACION,2018,2018-03-16,166605,86,0.74,0.258,0.74,0.613,0.00372,0.123,-4.88,0.145,75.023,4
Never Be the Same,Camila,Camila Cabello,2018,2018-01-12,226973,73,0.637,0.181,0.637,0.713,0.000637,0.137,-4.333,0.0747,129.923,4
Love Lies (with Normani),Love Lies (with Normani),Khalid,2018,2018-02-14,201707,75,0.708,0.0956,0.708,0.648,0.0,0.134,-5.626,0.0449,143.955,4
no tears left to cry,Sweetener,Ariana Grande,2018,2018-08-17,205920,81,0.699,0.04,0.699,0.713,3.11E-06,0.294,-5.507,0.0594,121.993,4
Old Town Road - Remix,7 EP,Lil Nas X,2019,2019-06-21,157066,83,0.878,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,136.041,4
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2019,2018-12-14,158040,86,0.76,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,89.911,4
Without Me,Without Me,Halsey,2019,2018-10-04,201660,83,0.752,0.297,0.752,0.488,9.11E-06,0.0936,-7.05,0.0705,136.041,4
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019,2019-03-29,194087,88,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4
Wow.,Hollywood's Bleeding,Post Malone,2019,2019-09-06,149546,84,0.829,0.136,0.829,0.539,1.78E-06,0.103,-7.359,0.208,99.96,4
Happier,Happier,Marshmello,2019,2018-08-17,214289,85,0.687,0.191,0.687,0.792,0.0,0.167,-2.749,0.0452,100.015,4
7 rings,"thank u, next",Ariana Grande,2019,2019-02-08,178626,86,0.778,0.592,0.778,0.317,0.0,0.0881,-10.732,0.334,140.048,4
Talk,Talk,Khalid,2019,2019-02-07,197487,74,0.9,0.0501,0.9,0.4,0.0,0.0876,-8.443,0.124,136.001,4
SICKO MODE,ASTROWORLD,Travis Scott,2019,2018-08-03,312820,87,0.834,0.00513,0.834,0.73,0.0,0.124,-3.714,0.222,155.008,4
Sucker,Sucker,Jonas Brothers,2019,2019-03-01,181040,12,0.842,0.0427,0.842,0.734,0.0,0.106,-5.065,0.0588,137.958,4
High Hopes,Pray for the Wicked,Panic! At The Disco,2019,2018-06-22,190946,84,0.579,0.193,0.579,0.904,0.0,0.064,-2.729,0.0618,82.014,4
"thank u, next","thank u, next",Ariana Grande,2019,2019-02-08,207320,85,0.717,0.229,0.717,0.653,0.0,0.101,-5.634,0.0658,106.966,4
Truth Hurts,Cuz I Love You (Deluxe),Lizzo,2019,2019-05-03,173325,71,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4
Dancing With A Stranger (with Normani),Dancing With A Stranger (with Normani),Sam Smith,2019,2019-01-11,171029,83,0.741,0.45,0.741,0.52,1.97E-06,0.222,-7.513,0.0656,102.998,4
Señorita,Señorita,Shawn Mendes,2019,2019-06-21,190960,85,0.759,0.037,0.759,0.54,0.0,0.0945,-6.039,0.0287,116.947,4
I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019,2019-05-10,219946,83,0.798,0.0912,0.798,0.675,0.0,0.0894,-5.041,0.0442,101.956,4
Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco,2019,2018-07-12,173799,79,0.56,0.555,0.56,0.68,0.0,0.116,-7.648,0.321,89.391,4
Going Bad (feat. Drake),Championships,Meek Mill,2019,2018-11-30,180522,82,0.889,0.259,0.889,0.496,0.0,0.252,-6.365,0.0905,86.003,4
Shallow,A Star Is Born Soundtrack,Lady Gaga,2019,2018-10-05,215733,86,0.572,0.371,0.572,0.385,0.0,0.231,-6.362,0.0308,95.799,4
Better,Suncity,Khalid,2019,2018-10-18,229320,77,0.596,0.0765,0.596,0.552,0.334,0.104,-10.278,0.097,97.949,4
